Unnamed: 0,data,fonte,id,descricao,tipo,endereco,rua,numero,bairro,cidade,valor,periodicidade,condominio,area,qtd_banheiros,qtd_quartos,qtd_vagas,url,amenities,categoria,valor_total,valor_m2,valor_condo_m2,area_por_quarto,tem_vaga
4749,2023-12-05 00:47:15.788375,Vivareal,2666512809,"Apartamento com  Quarto para Aluguel, 30m²",Apartamento,"Travessa Ratcliff, 45 - Centro, Florianópolis - SC",Travessa Ratcliff,45.0, Centro,florianopolis,1300,Mês,0.0,30.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-30m2-aluguel-RS1300-id-2666512809/,Cozinha; Área de serviço,Residencial,1300.0,43.333333333333336,0.0,30.0,1
4764,2023-12-05 00:47:15.812168,Vivareal,2661560554,"Apartamento com 3 Quartos para Aluguel, 85m²",Apartamento,"Rua Professor Clementino de Brito, 205 - Capoeiras, Florianópolis - SC",Rua Professor Clementino de Brito,205.0, Capoeiras,florianopolis,3300,Mês,695.0,85.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-capoeiras-bairros-florianopolis-com-garagem-85m2-aluguel-RS3300-id-2661560554/,Mobiliado; Churrasqueira; Elevador; Condomínio fechado; Aceita animais; ...,Residencial,3995.0,38.8235294117647,8.176470588235293,28.333333333333332,1
4807,2023-12-05 00:47:17.355162,Vivareal,2653934262,"Casa com  Quarto para Aluguel, 150m²",Casa,"Santa Mônica, Florianópolis - SC",,,Santa Mônica,florianopolis,5000,Mês,0.0,150.0,2.0,1.0,1.0,https://vivareal.com.br/imovel/casa-1-quartos-santa-monica-bairros-florianopolis-com-garagem-150m2-aluguel-RS5000-id-2653934262/,Closet; Churrasqueira; Mobiliado,Residencial,5000.0,33.333333333333336,0.0,150.0,1
4810,2023-12-05 00:47:17.360206,Vivareal,2651041332,"Apartamento com 2 Quartos para Aluguel, 72m²",Apartamento,"Rua Manoel Félix Cardoso, 102 - Abraão, Florianópolis - SC",Rua Manoel Félix Cardoso,102.0, Abraão,florianopolis,3000,Mês,539.0,72.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-abraao-bairros-florianopolis-com-garagem-72m2-aluguel-RS3000-id-2651041332/,Elevador; Interfone; Mobiliado; Área de serviço,Residencial,3539.0,41.66666666666666,7.486111111111111,36.0,1
4840,2023-12-05 00:47:18.069318,Vivareal,2574537627,"Casa com 3 Quartos para Aluguel, 520m²",Casa,"Rua da Capela, 1011 - Campeche, Florianópolis - SC",Rua da Capela,1011.0, Campeche,florianopolis,7000,Mês,0.0,520.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/casa-3-quartos-campeche-bairros-florianopolis-com-garagem-520m2-aluguel-RS7000-id-2574537627/,Sistema de alarme; Área de serviço; Escritório; Quintal; Aceita animais,Residencial,7000.0,13.461538461538462,0.0,173.33333333333334,1
4844,2023-12-05 00:47:18.076421,Vivareal,2658951930,"Apartamento com  Quarto para Aluguel, 35m²",Apartamento,"Rua Maria Eduarda, 120 - Pantanal, Florianópolis - SC",Rua Maria Eduarda,120.0, Pantanal,florianopolis,3400,Mês,550.0,35.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-pantanal-bairros-florianopolis-35m2-aluguel-RS3400-id-2658951930/,Mobiliado; Churrasqueira; Elevador; Aceita animais; Espaço gourmet; ...,Residencial,3950.0,97.14285714285714,15.714285714285714,35.0,1
4879,2023-12-05 00:47:18.863238,Vivareal,2613412945,"Casa com 5 Quartos para Aluguel, 200m²",Casa,"Rua Jardim dos Eucaliptos - Campeche, Florianópolis - SC",Rua Jardim dos Eucaliptos ,, Campeche,florianopolis,11250,Mês,0.0,200.0,2.0,5.0,5.0,https://vivareal.com.br/imovel/casa-5-quartos-campeche-bairros-florianopolis-com-garagem-200m2-aluguel-RS11250-id-2613412945/,Mobiliado; Churrasqueira; Aceita animais; Garagem; Ar-condicionado; ...,Residencial,11250.0,56.25,0.0,40.0,1
4910,2023-12-05 00:47:18.914738,Vivareal,2643950588,"Apartamento com 2 Quartos para Aluguel, 60m²",Apartamento,"Servidão Cristóvão Luiz Martins - Campeche, Florianópolis - SC",Servidão Cristóvão Luiz Martins ,, Campeche,florianopolis,5000,Mês,500.0,60.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-60m2-aluguel-RS5000-id-2643950588/,Piscina; Elevador; Aceita animais; Ar-condicionado; Salão de festas; ...,Residencial,5500.0,83.33333333333333,8.333333333333334,30.0,1
4955,2023-12-05 00:47:20.358443,Vivareal,2669443533,"Apartamento com  Quarto para Aluguel, 31m²",Apartamento,"Rua São João Batista, 109 - Agronômica, Florianópolis - SC",Rua São João Batista,109.0, Agronômica,florianopolis,2880,Mês,313.0,31.0,1.0,1.0,2.0,https://vivareal.com.br/imovel/apartamento-1-quartos-agronomica-bairros-florianopolis-com-garagem-31m2-aluguel-RS2880-id-2669443533/,Ar-condicionado; Cozinha; Elevador; TV a cabo; Área de serviço,Residencial,3193.0,92.90322580645162,10.096774193548388,31.0,1
4964,2023-12-05 00:47:20.372535,Vivareal,2658944119,"Apartamento com  Quarto para Aluguel, 35m²",Apartamento,"Rua Maria Eduarda, 120 - Pantanal, Florianópolis - SC",Rua Maria Eduarda,120.0, Pantanal,florianopolis,3400,Mês,550.0,35.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-pantanal-bairros-florianopolis-35m2-aluguel-RS3400-id-2658944119/,Mobiliado; Churrasqueira; Elevador; Aceita animais; Espaço gourmet; ...,Residencial,3950.0,97.14285714285714,15.714285714285714,35.0,1
4989,2023-12-05 00:47:21.134157,Vivareal,2655586803,"Casa com 4 Quartos para Aluguel, 250m²",Casa,"Servidão Atobá, 100 - Ingleses do Rio Vermelho, Florianópolis - SC",Servidão Atobá,100.0, Ingleses do Rio Vermelho,florianopolis,7150,Mês,1.0,250.0,4.0,4.0,4.0,https://vivareal.com.br/imovel/casa-4-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-250m2-aluguel-RS7150-id-2655586803/,Piscina; Mobiliado; Churrasqueira; Espaço gourmet; Garagem; ...,Residencial,7151.0,28.6,0.004,62.5,1
5009,2023-12-05 00:47:21.168538,Vivareal,2663755399,"Casa com 2 Quartos para Aluguel, 80m²",Casa,"Estrada João Belarmino da Silva, 417 - Pântano do Sul, Florianópolis - SC",Estrada João Belarmino da Silva,417.0, Pântano do Sul,florianopolis,2500,Mês,0.0,80.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/casa-2-quartos-pantano-do-sul-bairros-florianopolis-com-garagem-80m2-aluguel-RS2500-id-2663755399/,Churrasqueira; Cozinha; Mobiliado; Área de serviço,Residencial,2500.0,31.25,0.0,40.0,1
5014,2023-12-05 00:47:21.176480,Vivareal,2658467629,"Apartamento com 3 Quartos para Aluguel, 90m²",Apartamento,"Rua Presidente Nereu Ramos, 210 - Centro, Florianópolis - SC",Rua Presidente Nereu Ramos,210.0, Centro,florianopolis,3000,Mês,1005.0,90.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-90m2-aluguel-RS3000-id-2658467629/,Elevador; Interfone; Área de serviço,Residencial,4005.0,33.333333333333336,11.166666666666666,30.0,1
5039,2023-12-05 00:47:21.907914,Vivareal,2656545181,"Apartamento com 3 Quartos para Aluguel, 186m²",Apartamento,"Avenida Santa Catarina, 1130 - Canto, Florianópolis - SC",Avenida Santa Catarina,1130.0, Canto,florianopolis,4900,Mês,1152.0,186.0,4.0,3.0,3.0,https://vivareal.com.br/imovel/apartamento-3-quartos-canto-bairros-florianopolis-com-garagem-186m2-aluguel-RS4900-id-2656545181/,Mobiliado; Churrasqueira; Elevador; Área de serviço; Playground; ...,Residencial,6052.0,26.344086021505376,6.193548387096774,62.0,1
5047,2023-12-05 00:47:21.921429,Vivareal,2650634564,"Apartamento com  Quarto para Aluguel, 25m²",Apartamento,"Rua Jornalista Rodolfo Eduardo Sullivan, 291 - Jardim Atlântico, Florianópolis - SC",Rua Jornalista Rodolfo Eduardo Sullivan,291.0, Jardim Atlântico,florianopolis,1100,Mês,166.0,25.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-jardim-atlantico-bairros-florianopolis-com-garagem-25m2-aluguel-RS1100-id-2650634564/,,Residencial,1266.0,44.0,6.64,25.0,1
5053,2023-12-05 00:47:21.931131,Vivareal,2665092394,"Apartamento com 2 Quartos para Aluguel, 91m²",Apartamento,"Boulevard Paulo Zimmer, 101 - Agronômica, Florianópolis - SC",Boulevard Paulo Zimmer,101.0, Agronômica,florianopolis,9350,Mês,1200.0,91.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-agronomica-bairros-florianopolis-com-garagem-91m2-aluguel-RS9350-id-2665092394/,Piscina; Academia; Espaço gourmet; Garagem; Playground; ...,Residencial,10550.0,102.74725274725274,13.186813186813186,45.5,1
5094,2023-12-05 00:47:23.379944,Vivareal,2635069822,"Apartamento com 2 Quartos para Aluguel, 63m²",Apartamento,"Rua Ingá Mirim, 210 - Ribeirão da Ilha, Florianópolis - SC",Rua Ingá Mirim,210.0, Ribeirão da Ilha,florianopolis,2800,Mês,375.0,63.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-ribeirao-da-ilha-bairros-florianopolis-com-garagem-63m2-aluguel-RS2800-id-2635069822/,Churrasqueira; Elevador; Ar-condicionado; Varanda gourmet; Salão de festas; ...,Residencial,3175.0,44.44444444444444,5.9523809523809526,31.5,1
5102,2023-12-05 00:47:23.393992,Vivareal,2665589931,"Apartamento com  Quarto para Aluguel, 61m²",Apartamento,"Rua Júlio D'Acia Barreto, 72 - Carvoeira, Florianópolis - SC",Rua Júlio D'Acia Barreto,72.0, Carvoeira,florianopolis,3200,Mês,506.0,61.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-carvoeira-bairros-florianopolis-com-garagem-61m2-aluguel-RS3200-id-2665589931/,Elevador; Academia; Interfone; Mobiliado; Área de serviço,Residencial,3706.0,52.459016393442624,8.295081967213115,61.0,1
5104,2023-12-05 00:47:23.397582,Vivareal,2670080947,"Apartamento com 3 Quartos para Aluguel, 68m²",Apartamento,"Rua Felipe Neves, 410 - Canto, Florianópolis - SC",Rua Felipe Neves,410.0, Canto,florianopolis,2200,Mês,377.0,68.0,1.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-canto-bairros-florianopolis-com-garagem-68m2-aluguel-RS2200-id-2670080947/,Interfone; Copa; Área de serviço,Residencial,2577.0,32.35294117647059,5.544117647058823,22.666666666666668,1
5108,2023-12-05 00:47:23.404160,Vivareal,2657438913,"Apartamento com 2 Quartos para Aluguel, 84m²",Apartamento,"Rua Manoel Félix Cardoso, 121 - Abraão, Florianópolis - SC",Rua Manoel Félix Cardoso,121.0, Abraão,florianopolis,2600,Mês,603.0,84.0,2.0,2.0,2.0,https://vivareal.com.br/imovel/apartamento-2-quartos-abraao-bairros-florianopolis-com-garagem-84m2-aluguel-RS2600-id-2657438913/,Churrasqueira; Elevador; Interfone; Área de serviço,Residencial,3203.0,30.952380952380956,7.178571428571429,42.0,1
5116,2023-12-05 00:47:23.418187,Vivareal,2670413095,"Apartamento com 2 Quartos para Aluguel, 187m²",Apartamento,"Rua João Meirelles, 1451 - Abraão, Florianópolis - SC",Rua João Meirelles,1451.0, Abraão,florianopolis,3600,Mês,1290.0,187.0,3.0,2.0,2.0,https://vivareal.com.br/imovel/apartamento-2-quartos-abraao-bairros-florianopolis-com-garagem-187m2-aluguel-RS3600-id-2670413095/,Piscina; Churrasqueira; Elevador; Playground; Salão de festas; ...,Residencial,4890.0,19.25133689839572,6.898395721925134,93.5,1
5161,2023-12-05 00:47:24.940639,Vivareal,2652443296,"Apartamento com 4 Quartos para Aluguel, 130m²",Apartamento,"Rua Desembargador Ferreira Bastos, 170 - Coqueiros, Florianópolis - SC",Rua Desembargador Ferreira Bastos,170.0, Coqueiros,florianopolis,6500,Mês,2000.0,130.0,4.0,4.0,2.0,https://vivareal.com.br/imovel/apartamento-4-quartos-coqueiros-bairros-florianopolis-com-garagem-130m2-aluguel-RS6500-id-2652443296/,Mobiliado; Churrasqueira; Ar-condicionado; Área de serviço; Salão de festas; ...,Residencial,8500.0,50.0,15.384615384615383,32.5,1
5209,2023-12-05 00:47:25.741063,Vivareal,2664505131,"Casa com  Quarto para Aluguel, 80m²",Casa,"Rua João Carlos de Menezes, 174 - Campeche, Florianópolis - SC",Rua João Carlos de Menezes,174.0, Campeche,florianopolis,4000,Mês,0.0,80.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/casa-1-quartos-campeche-bairros-florianopolis-com-garagem-80m2-aluguel-RS4000-id-2664505131/,Ar-condicionado; Mobiliado; Garagem; Aceita animais,Residencial,4000.0,50.0,0.0,80.0,1
5246,2023-12-05 00:47:26.455126,Vivareal,2658193377,Casa com 6 Quartos para Venda/Aluguel 1100m²,Casa,"Avenida dos Búzios - Jurerê Internacional, Florianópolis - SC",Avenida dos Búzios ,, Jurerê Internacional,florianopolis,77000,Mês,5000.0,1100.0,9.0,6.0,4.0,https://vivareal.com.br/imovel/casa-6-quartos-jurere-internacional-bairros-florianopolis-com-garagem-1100m2-venda-RS18000000-id-2658193377/,Piscina; Mobiliado; Churrasqueira; Condomínio fechado; Espaço gourmet; ...,Residencial,82000.0,70.0,4.545454545454546,183.33333333333334,1
5302,2023-12-05 00:47:28.019406,Vivareal,2591809724,"Apartamento com 2 Quartos para Aluguel, 100m²",Apartamento,"Ingleses do Rio Vermelho, Florianópolis - SC",,,Ingleses do Rio Vermelho,florianopolis,5000,Mês,364.0,100.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-100m2-aluguel-RS5000-id-2591809724/,Piscina; Mobiliado; Churrasqueira; Varanda; Academia; ...,Residencial,5364.0,50.0,3.64,50.0,1
5317,2023-12-05 00:47:28.045223,Vivareal,2666639924,"Casa com 4 Quartos para Aluguel, 370m²",Casa,"Rua Ari Avanci dos Santos - Trindade, Florianópolis - SC",Rua Ari Avanci dos Santos ,, Trindade,florianopolis,10000,Mês,0.0,370.0,6.0,4.0,4.0,https://vivareal.com.br/imovel/casa-4-quartos-trindade-bairros-florianopolis-com-garagem-370m2-aluguel-RS10000-id-2666639924/,Piscina; Mobiliado; Churrasqueira; Quintal; Aceita animais; ...,Residencial,10000.0,27.027027027027028,0.0,92.5,1
5320,2023-12-05 00:47:28.050506,Vivareal,2658469380,"Apartamento com 2 Quartos para Aluguel, 54m²",Apartamento,"Rua São Joaquim, 117 - Centro, Florianópolis - SC",Rua São Joaquim,117.0, Centro,florianopolis,1800,Mês,431.0,54.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-54m2-aluguel-RS1800-id-2658469380/,Interfone; Área de serviço,Residencial,2231.0,33.333333333333336,7.981481481481482,27.0,1
5322,2023-12-05 00:47:28.053870,Vivareal,2644841865,"Apartamento com  Quarto para Aluguel, 34m²",Apartamento,"Rua São Tomáz de Aquino, 38 - Trindade, Florianópolis - SC",Rua São Tomáz de Aquino,38.0, Trindade,florianopolis,2100,Mês,574.0,34.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-trindade-bairros-florianopolis-com-garagem-34m2-aluguel-RS2100-id-2644841865/,Elevador; Interfone; Área de serviço,Residencial,2674.0,61.76470588235294,16.88235294117647,34.0,1
5334,2023-12-05 00:47:28.073562,Vivareal,2666478508,"Apartamento com  Quarto para Aluguel, 35m²",Apartamento,"Rua Afonso Cardoso da Veiga, 228 - Canasvieiras, Florianópolis - SC",Rua Afonso Cardoso da Veiga,228.0, Canasvieiras,florianopolis,2000,Mês,200.0,35.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-35m2-aluguel-RS2000-id-2666478508/,Garagem,Residencial,2200.0,57.142857142857146,5.714285714285714,35.0,1
5352,2023-12-05 00:47:28.917593,Vivareal,2666946731,"Apartamento com 2 Quartos para Aluguel, 60m²",Apartamento,"Avenida Governador Jorge Lacerda, 1835 - Costeira do Pirajubaé, Florianópolis - SC",Avenida Governador Jorge Lacerda,1835.0, Costeira do Pirajubaé,florianopolis,1750,Mês,537.0,60.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-costeira-do-pirajubae-bairros-florianopolis-com-garagem-60m2-aluguel-RS1750-id-2666946731/,Churrasqueira; Elevador; Playground; Academia; Área de serviço,Residencial,2287.0,29.166666666666668,8.95,30.0,1
5373,2023-12-05 00:47:28.952262,Vivareal,2663731097,"Apartamento com 2 Quartos para Aluguel, 72m²",Apartamento,"Rodovia Amaro Antônio Vieira, 1820 - Itacorubi, Florianópolis - SC",Rodovia Amaro Antônio Vieira,1820.0, Itacorubi,florianopolis,2600,Mês,709.0,72.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-72m2-aluguel-RS2600-id-2663731097/,Elevador; Playground; Interfone; Mobiliado; Área de serviço,Residencial,3309.0,36.11111111111112,9.84722222222222,36.0,1
5381,2023-12-05 00:47:29.779587,Vivareal,2619244352,"Casa com 3 Quartos para Aluguel, 228m²",Casa,"Servidão Manoel Isidoro Augusto - Campeche, Florianópolis - SC",Servidão Manoel Isidoro Augusto ,, Campeche,florianopolis,9000,Mês,250.0,228.0,4.0,3.0,2.0,https://vivareal.com.br/imovel/sobrado-3-quartos-campeche-bairros-florianopolis-com-garagem-228m2-aluguel-RS9000-id-2619244352/,Mobiliado; Churrasqueira; Varanda; Quintal; Aceita animais; ...,Residencial,9250.0,39.47368421052632,1.0964912280701755,76.0,1
5403,2023-12-05 00:47:29.815643,Vivareal,2664545206,"Apartamento com 2 Quartos para Aluguel, 68m²",Apartamento,"Rua Deputado Antônio Edu Vieira, 1798 - Pantanal, Florianópolis - SC",Rua Deputado Antônio Edu Vieira,1798.0, Pantanal,florianopolis,3200,Mês,950.0,68.0,2.0,2.0,2.0,https://vivareal.com.br/imovel/apartamento-2-quartos-pantanal-bairros-florianopolis-com-garagem-68m2-aluguel-RS3200-id-2664545206/,Mobiliado; Churrasqueira; Elevador; Jardim; Área de serviço; ...,Residencial,4150.0,47.05882352941177,13.970588235294118,34.0,1
5405,2023-12-05 00:47:29.819094,Vivareal,2668019505,"Apartamento com  Quarto para Aluguel, 18m²",Apartamento,"Rua Maria Eduarda - Pantanal, Florianópolis - SC",Rua Maria Eduarda ,, Pantanal,florianopolis,1100,Mês,70.0,18.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/kitnet-1-quartos-pantanal-bairros-florianopolis-18m2-aluguel-RS1100-id-2668019505/,Lavanderia; Condomínio fechado; Ar-condicionado,Residencial,1170.0,61.11111111111112,3.888888888888889,18.0,1
5423,2023-12-05 00:47:30.597613,Vivareal,2642604723,Casa com 5 Quartos para Venda/Aluguel 127m²,Casa,"Rua Tereza Cristina - Canto, Florianópolis - SC",Rua Tereza Cristina ,, Canto,florianopolis,6000,Mês,0.0,127.0,3.0,5.0,4.0,https://vivareal.com.br/imovel/sobrado-5-quartos-canto-bairros-florianopolis-com-garagem-127m2-venda-RS1325000-id-2642604723/,Churrasqueira; Área de serviço; Escritório; Quintal; Aceita animais,Residencial,6000.0,47.24409448818898,0.0,25.4,1
5435,2023-12-05 00:47:30.617750,Vivareal,2665387494,"Casa com 2 Quartos para Aluguel, 213m²",Casa,"Rodovia Francisco Thomaz dos Santos, 4640 - Armação do Pântano do Sul, Florianópolis - SC",Rodovia Francisco Thomaz dos Santos,4640.0, Armação do Pântano do Sul,florianopolis,7100,Mês,0.0,213.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/casa-2-quartos-armacao-do-pantano-do-sul-bairros-florianopolis-com-garagem-213m2-aluguel-RS7100-id-2665387494/,Ar-condicionado; Churrasqueira; Lavanderia; Mobiliado; Varanda,Residencial,7100.0,33.333333333333336,0.0,106.5,1
5450,2023-12-05 00:47:31.402661,Vivareal,2664619600,"Casa com 2 Quartos para Aluguel, 62m²",Casa,"Servidão Eduardo Marques da Rosa, 100 - Ingleses do Rio Vermelho, Florianópolis - SC",Servidão Eduardo Marques da Rosa,100.0, Ingleses do Rio Vermelho,florianopolis,2000,Mês,1.0,62.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/casa-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-62m2-aluguel-RS2000-id-2664619600/,Varanda; Academia; Garagem; Área de serviço; Cozinha; ...,Residencial,2001.0,32.25806451612903,0.0161290322580645,31.0,1
5453,2023-12-05 00:47:31.407754,Vivareal,2639321863,Casa com 5 Quartos para Venda/Aluguel 127m²,Casa,"Rua Tereza Cristina - Canto, Florianópolis - SC",Rua Tereza Cristina ,, Canto,florianopolis,6000,Mês,0.0,127.0,3.0,5.0,4.0,https://vivareal.com.br/imovel/sobrado-5-quartos-canto-bairros-florianopolis-com-garagem-127m2-venda-RS1325000-id-2639321863/,Churrasqueira; Área de serviço; Escritório; Quintal; Aceita animais,Residencial,6000.0,47.24409448818898,0.0,25.4,1
5455,2023-12-05 00:47:31.411094,Vivareal,2669625296,"Loft com  Quarto para Aluguel, 48m²",Loft,"Campeche, Florianópolis - SC",,,Campeche,florianopolis,4500,Mês,0.0,48.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-campeche-bairros-florianopolis-48m2-aluguel-RS4500-id-2669625296/,,Residencial,4500.0,93.75,0.0,48.0,1
5479,2023-12-05 00:47:31.451586,Vivareal,2670210205,"Apartamento com 3 Quartos para Aluguel, 98m²",Apartamento,"Avenida Campeche - Campeche, Florianópolis - SC",Avenida Campeche ,, Campeche,florianopolis,6780,Mês,1000.0,98.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-campeche-bairros-florianopolis-com-garagem-98m2-aluguel-RS6780-id-2670210205/,Piscina; Mobiliado; Churrasqueira; Academia; Garagem; ...,Residencial,7780.0,69.18367346938776,10.20408163265306,32.666666666666664,1
5502,2023-12-05 00:47:32.140943,Vivareal,2670454794,"Apartamento com  Quarto para Aluguel, 50m²",Apartamento,"Servidão Acrópole - Ingleses do Rio Vermelho, Florianópolis - SC",Servidão Acrópole ,, Ingleses do Rio Vermelho,florianopolis,900,Mês,0.0,50.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-50m2-aluguel-RS900-id-2670454794/,Garagem; Aceita animais,Residencial,900.0,18.0,0.0,50.0,1
