tipo,bairro,condominio,area,qtd_banheiros,qtd_quartos,qtd_vagas,area_por_quarto,tem_vaga,valor
Casa, Jurerê Internacional,0.0,500.0,7.0,5.0,4.0,100.0,1,25000
Apartamento, Itacorubi,600.0,58.0,1.0,2.0,1.0,29.0,1,3700
Apartamento,Centro,750.0,60.0,1.0,1.0,1.0,60.0,1,6365
Apartamento, Centro,809.0,72.0,2.0,2.0,1.0,36.0,1,2800
Apartamento, Centro,2235.0,95.0,3.0,3.0,1.0,31.666666666666668,1,2800
Apartamento, Córrego Grande,570.0,36.0,1.0,1.0,1.0,36.0,1,2100
Apartamento, Agronômica,500.0,40.0,1.0,1.0,1.0,40.0,1,3300
Apartamento, Trindade,120.0,17.0,1.0,1.0,1.0,17.0,1,1890
Casa, Jardim Atlântico,0.0,340.0,7.0,6.0,4.0,56.66666666666666,1,18000
Apartamento, Itacorubi,500.0,64.0,1.0,2.0,1.0,32.0,1,2700
Apartamento, Cachoeira do Bom Jesus,350.0,15.0,1.0,1.0,1.0,15.0,1,1580
Casa, Itacorubi,0.0,138.0,2.0,3.0,2.0,46.0,1,4600
Casa, Rio Tavares,0.0,80.0,4.0,3.0,1.0,26.666666666666668,1,5800
Apartamento, Abraão,1091.0,106.0,2.0,3.0,1.0,35.333333333333336,1,4000
Apartamento,Centro,510.0,42.0,1.0,1.0,1.0,42.0,1,4700
Apartamento,Centro,1092.0,70.0,3.0,2.0,2.0,35.0,1,6900
Apartamento, Agronômica,900.0,115.0,4.0,3.0,2.0,38.333333333333336,1,6900
Apartamento, Ingleses do Rio Vermelho,0.0,45.0,1.0,2.0,1.0,22.5,1,1300
Apartamento, Centro,510.0,78.0,1.0,3.0,1.0,26.0,1,2600
Apartamento, Coqueiros,750.0,61.0,2.0,2.0,1.0,30.5,1,4500
Apartamento,Itacorubi,919.0,231.0,3.0,2.0,2.0,115.5,1,8800
Apartamento, Centro,1518.0,95.0,2.0,3.0,1.0,31.666666666666668,1,2400
Casa, Campeche,0.0,127.0,2.0,3.0,2.0,42.333333333333336,1,6800
Apartamento, Coqueiros,0.0,30.0,1.0,1.0,3.0,30.0,1,2400
Casa, Morro das Pedras,1063.0,550.0,3.0,3.0,3.0,183.33333333333331,1,14900
Apartamento,Ingleses do Rio Vermelho,709.0,47.0,1.0,1.0,1.0,47.0,1,4000
Apartamento, Centro,1492.0,109.0,2.0,3.0,2.0,36.333333333333336,1,4500
Apartamento, Centro,925.0,68.0,3.0,2.0,1.0,34.0,1,2800
Casa, Jurerê Internacional,0.0,400.0,6.0,5.0,3.0,80.0,1,25000
Casa, Monte Verde,0.0,140.0,2.0,3.0,3.0,46.66666666666666,1,5200
Casa, Ribeirão da Ilha,0.0,135.0,1.0,3.0,1.0,45.0,1,4300
Apartamento, Agronômica,900.0,115.0,4.0,3.0,2.0,38.333333333333336,1,6900
Apartamento, Itacorubi,530.0,47.0,1.0,2.0,1.0,23.5,1,2700
Casa, Capoeiras,0.0,300.0,2.0,3.0,1.0,100.0,1,4300
Kitnet/Conjugado,Jurerê,0.0,26.0,1.0,1.0,1.0,26.0,1,2300
Apartamento, Coqueiros,550.0,79.0,1.0,3.0,1.0,26.33333333333333,1,3200
Apartamento, Jurerê,1200.0,114.0,4.0,3.0,2.0,38.0,1,10800
Casa,Agronômica,0.0,110.0,2.0,4.0,2.0,27.5,1,6500
Apartamento, Coqueiros,500.0,92.0,2.0,3.0,1.0,30.666666666666668,1,3450
Apartamento, Ingleses do Rio Vermelho,0.0,50.0,1.0,1.0,1.0,50.0,1,480
Casa,Jurerê Internacional,0.0,600.0,8.0,6.0,4.0,100.0,1,40000
Apartamento,Coqueiros,400.0,35.0,1.0,1.0,1.0,35.0,1,2500
Apartamento, Itacorubi,1.0,60.0,2.0,2.0,1.0,30.0,1,4900
Apartamento, Abraão,1059.0,98.0,2.0,3.0,2.0,32.666666666666664,1,4200
Apartamento, Agronômica,750.0,77.0,2.0,2.0,1.0,38.5,1,3200
Casa,Estreito,0.0,480.0,3.0,4.0,2.0,120.0,1,8900
Apartamento, Jardim Atlântico,1178.0,87.0,2.0,3.0,2.0,29.0,1,4200
Casa,Balneário,0.0,330.0,4.0,5.0,5.0,66.0,1,14000
Apartamento, Rio Tavares,800.0,78.0,2.0,2.0,1.0,39.0,1,5500
Apartamento, Coqueiros,550.0,80.0,1.0,3.0,1.0,26.666666666666668,1,3200
Apartamento, Campeche,0.0,83.0,1.0,2.0,1.0,41.5,1,3000
Apartamento, Canto,1246.0,125.0,4.0,3.0,2.0,41.66666666666666,1,4500
Apartamento, Saco Grande,1020.0,113.0,2.0,3.0,2.0,37.66666666666666,1,6000
Apartamento, Centro,934.0,70.0,2.0,2.0,1.0,35.0,1,2900
Apartamento, Campeche,40.0,83.0,1.0,2.0,1.0,41.5,1,3000
Casa, Morro das Pedras,0.0,79.0,2.0,3.0,2.0,26.33333333333333,1,3800
Apartamento, Ingleses do Rio Vermelho,580.0,62.0,1.0,2.0,1.0,31.0,1,950
Casa,Jurerê Internacional,0.0,450.0,5.0,4.0,4.0,112.5,1,20000
Apartamento, Campeche,580.0,78.0,2.0,2.0,2.0,39.0,1,5900
Apartamento, Abraão,946.0,144.0,3.0,3.0,1.0,48.0,1,4100
Kitnet/Conjugado, Pantanal,0.0,15.0,1.0,2.0,1.0,7.5,1,1200
Apartamento, Campeche,1451.0,95.0,3.0,2.0,1.0,47.5,1,6500
Casa, Lagoa da Conceição,0.0,220.0,3.0,3.0,1.0,73.33333333333333,1,10500
Apartamento, Monte Verde,535.0,73.0,2.0,2.0,2.0,36.5,1,4500
Apartamento, Centro,491.0,43.0,1.0,1.0,1.0,43.0,1,3700
Apartamento, Abraão,1261.0,96.0,2.0,3.0,1.0,32.0,1,4500
Apartamento, Coqueiros,450.0,51.0,1.0,2.0,1.0,25.5,1,1600
Casa,Agronômica,0.0,215.0,4.0,6.0,4.0,35.833333333333336,1,15000
Apartamento, Centro,1400.0,124.0,2.0,3.0,1.0,41.333333333333336,1,4200
Apartamento, Trindade,716.0,80.0,2.0,2.0,2.0,40.0,1,5000
Apartamento, Itacorubi,515.0,67.0,2.0,2.0,2.0,33.5,1,4638
Casa, Córrego Grande,1700.0,400.0,5.0,4.0,4.0,100.0,1,15000
Apartamento, Jurerê Internacional,1500.0,105.0,2.0,2.0,2.0,52.5,1,6500
Apartamento, Itacorubi,1.0,60.0,2.0,2.0,1.0,30.0,1,4900
Apartamento,Centro,1026.0,98.0,2.0,3.0,1.0,32.666666666666664,1,3500
Apartamento, Coqueiros,95.0,33.0,1.0,1.0,1.0,33.0,1,1890
Apartamento, Centro,900.0,123.0,2.0,2.0,1.0,61.5,1,5000
Apartamento, Itacorubi,830.0,70.0,2.0,2.0,1.0,35.0,1,3200
Apartamento,Joao Paulo,600.0,68.0,2.0,2.0,1.0,34.0,1,3900
Apartamento, Ingleses do Rio Vermelho,1660.0,60.0,1.0,1.0,1.0,60.0,1,4100
Casa, Ribeirão da Ilha,0.0,60.0,1.0,2.0,1.0,30.0,1,4990
Apartamento, Ingleses do Rio Vermelho,600.0,80.0,2.0,2.0,3.0,40.0,1,2700
Apartamento, Centro,0.0,90.0,1.0,2.0,1.0,45.0,1,2720
Apartamento, Itacorubi,1000.0,101.0,2.0,3.0,2.0,33.666666666666664,1,6500
Apartamento, Itacorubi,1000.0,108.0,2.0,3.0,2.0,36.0,1,6500
Apartamento, Joao Paulo,850.0,85.0,2.0,2.0,1.0,42.5,1,3500
Casa, Trindade,0.0,280.0,6.0,2.0,1.0,140.0,1,8400
Apartamento, Rio Tavares,1000.0,125.0,3.0,3.0,2.0,41.66666666666666,1,5200
Casa, Santa Mônica,150.0,80.0,1.0,3.0,1.0,26.666666666666668,1,3700
Apartamento, Centro,490.0,38.0,1.0,1.0,1.0,38.0,1,1950
Apartamento, Jurerê Internacional,550.0,75.0,2.0,2.0,1.0,37.5,1,6650
Apartamento, Coqueiros,496.0,61.0,1.0,2.0,1.0,30.5,1,1690
Apartamento, Rio Tavares,0.0,32.0,1.0,1.0,1.0,32.0,1,1800
Apartamento, Agronômica,750.0,77.0,2.0,2.0,1.0,38.5,1,3200
Apartamento, Capoeiras,999.0,75.0,2.0,2.0,2.0,37.5,1,4200
Apartamento,Carvoeira,632.0,55.0,2.0,1.0,1.0,55.0,1,4800
Apartamento, Trindade,590.0,52.0,1.0,2.0,1.0,26.0,1,2300
Casa,Cacupé,1900.0,185.0,3.0,2.0,4.0,92.5,1,14500
Apartamento,Joao Paulo,1200.0,107.0,3.0,2.0,2.0,53.5,1,6500
Apartamento, Capoeiras,480.0,70.0,1.0,2.0,1.0,35.0,1,2200
Apartamento, Abraão,450.0,55.0,1.0,1.0,1.0,55.0,1,1600
Apartamento, Centro,320.0,51.0,1.0,1.0,1.0,51.0,1,1350
Apartamento, Ingleses do Rio Vermelho,675.0,42.0,1.0,1.0,1.0,42.0,1,5975
Apartamento, Centro,1160.0,116.0,2.0,3.0,1.0,38.66666666666666,1,6500
Casa, Pântano do Sul,0.0,200.0,8.0,7.0,1.0,28.571428571428573,1,18000
Apartamento, Ingleses do Rio Vermelho,0.0,50.0,1.0,1.0,1.0,50.0,1,2200
Apartamento, Beira Mar,3555.0,283.0,5.0,3.0,2.0,94.33333333333331,1,8000
Casa, Abraão,1.0,162.0,2.0,3.0,2.0,54.0,1,4450
Apartamento, Estreito,900.0,99.0,2.0,3.0,1.0,33.0,1,3500
Casa, Lagoa da Conceição,750.0,150.0,3.0,3.0,2.0,50.0,1,5900
Casa, Campeche,0.0,110.0,3.0,3.0,2.0,36.66666666666666,1,6000
Casa, Jurerê Internacional,0.0,550.0,7.0,5.0,3.0,110.0,1,40000
Apartamento, Centro,780.0,103.0,2.0,3.0,1.0,34.333333333333336,1,3000
Apartamento, Campeche,880.0,100.0,3.0,2.0,1.0,50.0,1,9000
Apartamento, Centro,660.0,69.0,2.0,2.0,1.0,34.5,1,4300
Apartamento, Abraão,946.0,97.0,2.0,3.0,2.0,32.333333333333336,1,4100
Casa, Jurerê Internacional,0.0,300.0,4.0,4.0,2.0,75.0,1,15000
Apartamento, Coqueiros,655.0,106.0,3.0,3.0,1.0,35.333333333333336,1,4000
Apartamento, Pantanal,680.0,88.0,2.0,3.0,2.0,29.33333333333333,1,5000
Apartamento, Abraão,790.0,83.0,3.0,2.0,2.0,41.5,1,4500
Apartamento, Jardim Atlântico,523.0,55.0,2.0,2.0,1.0,27.5,1,2260
Casa, Açores,0.0,115.0,2.0,4.0,2.0,28.75,1,6500
Apartamento, Córrego Grande,950.0,91.0,2.0,3.0,1.0,30.33333333333333,1,4400
Apartamento, Itacorubi,1.0,60.0,2.0,2.0,1.0,30.0,1,4500
Apartamento, Jurerê,1000.0,166.0,3.0,3.0,3.0,55.333333333333336,1,14500
Casa, Campeche,0.0,160.0,2.0,2.0,1.0,80.0,1,6400
Casa, Campeche,0.0,60.0,1.0,2.0,2.0,30.0,1,2800
Apartamento, Abraão,650.0,99.0,3.0,3.0,1.0,33.0,1,2400
Apartamento,Centro,1100.0,167.0,4.0,3.0,2.0,55.66666666666666,1,24000
Casa, Campeche,0.0,130.0,3.0,3.0,2.0,43.333333333333336,1,4900
Apartamento, Joao Paulo,0.0,76.0,2.0,2.0,2.0,38.0,1,6000
Apartamento, Itacorubi,1000.0,101.0,2.0,3.0,2.0,33.666666666666664,1,6000
Casa, Pantanal,0.0,63.0,1.0,2.0,2.0,31.5,1,3000
Apartamento, Agronômica,380.0,60.0,1.0,1.0,1.0,60.0,1,3300
Casa, Jurerê Internacional,0.0,400.0,4.0,4.0,2.0,100.0,1,20000
Apartamento, Estreito,478.0,44.0,1.0,1.0,1.0,44.0,1,1950
Apartamento, Joao Paulo,500.0,37.0,1.0,1.0,1.0,37.0,1,4900
Apartamento, Córrego Grande,450.0,73.0,2.0,3.0,1.0,24.33333333333333,1,3800
Apartamento, Saco Grande,710.0,75.0,2.0,2.0,2.0,37.5,1,3100
Apartamento, Campeche,0.0,188.0,2.0,3.0,2.0,62.66666666666666,1,7000
Apartamento, Barra da Lagoa,150.0,30.0,1.0,1.0,1.0,30.0,1,1400
Apartamento, Estreito,470.0,75.0,1.0,2.0,2.0,37.5,1,1890
Apartamento, Joao Paulo,760.0,52.0,1.0,2.0,1.0,26.0,1,2300
Apartamento, Carvoeira,500.0,40.0,1.0,1.0,1.0,40.0,1,3000
Apartamento,Centro,1355.0,147.0,4.0,3.0,3.0,49.0,1,6400
Apartamento, Centro,600.0,75.0,3.0,2.0,1.0,37.5,1,3200
Apartamento, Coqueiros,260.0,120.0,3.0,4.0,1.0,30.0,1,2700
Apartamento, Capoeiras,860.0,65.0,1.0,2.0,1.0,32.5,1,2400
Apartamento, Itacorubi,455.0,65.0,1.0,2.0,1.0,32.5,1,2590
Apartamento, Joao Paulo,670.0,74.0,2.0,2.0,1.0,37.0,1,3850
Apartamento, Carvoeira,485.0,36.0,1.0,1.0,1.0,36.0,1,3500
Apartamento, Carvoeira,655.0,24.0,1.0,1.0,1.0,24.0,1,2815
Apartamento, Campeche,580.0,82.0,2.0,3.0,2.0,27.33333333333333,1,5400
Apartamento, Joao Paulo,999.0,81.0,1.0,3.0,2.0,27.0,1,2500
Apartamento, Centro,800.0,73.0,2.0,2.0,1.0,36.5,1,4200
Apartamento, Centro,860.0,89.0,2.0,3.0,1.0,29.666666666666668,1,4500
Casa,Rio Tavares,0.0,60.0,1.0,2.0,1.0,30.0,1,3380
Apartamento, Saco dos Limões,600.0,62.0,1.0,2.0,1.0,31.0,1,2600
Apartamento, Agronômica,220.0,22.0,1.0,1.0,1.0,22.0,1,1500
Apartamento, Pantanal,610.0,35.0,1.0,1.0,1.0,35.0,1,2400
Apartamento, Centro,814.0,48.0,1.0,1.0,1.0,48.0,1,2000
Casa, Praia Mole,0.0,137.0,3.0,3.0,2.0,45.66666666666666,1,9500
Apartamento, Agronômica,900.0,113.0,4.0,3.0,2.0,37.66666666666666,1,6300
Apartamento, Ingleses do Rio Vermelho,415.0,100.0,2.0,2.0,1.0,50.0,1,3050
Apartamento,Centro,1100.0,108.0,3.0,2.0,2.0,54.0,1,9900
Casa, Santa Mônica,0.0,180.0,2.0,4.0,3.0,45.0,1,12000
Casa, Costeira do Pirajubaé,0.0,80.0,1.0,2.0,1.0,40.0,1,2300
Apartamento, Ingleses do Rio Vermelho,2500.0,320.0,6.0,5.0,4.0,64.0,1,18000
Apartamento, Ingleses do Rio Vermelho,180.0,50.0,1.0,1.0,1.0,50.0,1,2850
Apartamento,Carvoeira,460.0,40.0,1.0,1.0,1.0,40.0,1,2800
Apartamento, Capoeiras,532.0,78.0,3.0,2.0,1.0,39.0,1,3400
Apartamento, Centro,800.0,71.0,2.0,2.0,1.0,35.5,1,4100
Apartamento, Centro,850.0,71.0,2.0,2.0,2.0,35.5,1,4450
Apartamento, Agronômica,202.0,22.0,1.0,1.0,1.0,22.0,1,1500
Apartamento, Campeche,696.0,87.0,2.0,3.0,1.0,29.0,1,3900
Apartamento, Jurerê,700.0,118.0,3.0,2.0,1.0,59.0,1,6500
Casa, Trindade,90.0,240.0,4.0,3.0,2.0,80.0,1,9500
Apartamento,Centro,2206.0,264.0,5.0,4.0,2.0,66.0,1,10000
Casa,Sambaqui,0.0,226.0,2.0,3.0,1.0,75.33333333333333,1,15000
Apartamento, Agronômica,3554.0,283.0,6.0,3.0,2.0,94.33333333333331,1,12000
Apartamento, Balneário,963.0,143.0,3.0,4.0,2.0,35.75,1,4900
Apartamento, Centro,0.0,35.0,1.0,1.0,1.0,35.0,1,1300
Loft,Itacorubi,0.0,30.0,1.0,2.0,1.0,15.0,1,1250
Apartamento, Trindade,1030.0,120.0,3.0,3.0,1.0,40.0,1,3500
Casa, Campeche,550.0,320.0,5.0,4.0,3.0,80.0,1,18000
Casa,Centro,50.0,160.0,3.0,3.0,2.0,53.333333333333336,1,6000
Apartamento,Centro,1700.0,164.0,3.0,3.0,2.0,54.66666666666666,1,8700
Casa,Jurerê Internacional,0.0,430.0,7.0,5.0,3.0,86.0,1,40000
Apartamento, Armação do Pântano do Sul,0.0,65.0,1.0,2.0,1.0,32.5,1,2900
Apartamento, Centro,790.0,91.0,2.0,2.0,1.0,45.5,1,4500
Casa, Campeche,0.0,140.0,3.0,3.0,1.0,46.66666666666666,1,6293
Apartamento, Carvoeira,688.0,63.0,3.0,2.0,1.0,31.5,1,3200
Apartamento, Rio Tavares,656.0,82.0,3.0,2.0,2.0,41.0,1,5200
Casa,Jurerê Internacional,0.0,460.0,6.0,5.0,2.0,92.0,1,50000
Casa, Trindade,0.0,250.0,4.0,6.0,2.0,41.66666666666666,1,8500
Apartamento, Agronômica,1280.0,120.0,3.0,3.0,2.0,40.0,1,7800
Apartamento, Estreito,400.0,65.0,2.0,2.0,1.0,32.5,1,3700
Apartamento, Pantanal,500.0,113.0,2.0,2.0,1.0,56.5,1,3200
Apartamento, Centro,0.0,30.0,1.0,1.0,1.0,30.0,1,1200
Apartamento, Carvoeira,550.0,59.0,1.0,2.0,1.0,29.5,1,2400
Apartamento, Itacorubi,630.0,74.0,2.0,2.0,1.0,37.0,1,3000
Apartamento, Itacorubi,1000.0,101.0,2.0,3.0,2.0,33.666666666666664,1,6000
Apartamento, Trindade,0.0,75.0,2.0,2.0,1.0,37.5,1,2500
Apartamento, Carvoeira,439.0,16.0,1.0,1.0,1.0,16.0,1,2421
Apartamento, Centro,590.0,57.0,1.0,2.0,1.0,28.5,1,3200
Casa, Campeche,0.0,160.0,2.0,3.0,1.0,53.333333333333336,1,6700
Apartamento, Centro,1036.0,43.0,1.0,1.0,1.0,43.0,1,3000
Apartamento, Jardim Atlântico,160.0,73.0,1.0,2.0,1.0,36.5,1,1700
Apartamento, Trindade,520.0,79.0,1.0,2.0,1.0,39.5,1,2650
Casa,Jurerê Internacional,0.0,500.0,5.0,7.0,2.0,71.42857142857143,1,7500
Apartamento, Carvoeira,439.0,16.0,1.0,1.0,1.0,16.0,1,2421
Apartamento, Centro,800.0,122.0,3.0,3.0,1.0,40.66666666666666,1,4000
Casa, Cachoeira do Bom Jesus,0.0,140.0,3.0,3.0,1.0,46.66666666666666,1,4300
Apartamento, Coqueiros,750.0,61.0,2.0,2.0,1.0,30.5,1,4800
Apartamento, Saco dos Limões,0.0,64.0,1.0,1.0,1.0,64.0,1,2800
Apartamento, Carvoeira,500.0,46.0,2.0,1.0,1.0,46.0,1,4490
Casa,Itacorubi,0.0,329.0,5.0,4.0,3.0,82.25,1,13499
Casa,Jurerê Internacional,0.0,382.0,5.0,5.0,4.0,76.4,1,25000
Apartamento, Lagoa da Conceição,1100.0,244.0,3.0,3.0,1.0,81.33333333333333,1,5500
Casa, Santa Mônica,150.0,80.0,1.0,3.0,2.0,26.666666666666668,1,3700
Apartamento, Agronômica,1190.0,131.0,3.0,3.0,2.0,43.66666666666666,1,12250
Apartamento, Carvoeira,655.0,24.0,1.0,1.0,1.0,24.0,1,2815
Casa,Jurerê Internacional,0.0,315.0,5.0,4.0,3.0,78.75,1,18000
Apartamento, Carvoeira,400.0,89.0,2.0,3.0,2.0,29.666666666666668,1,3100
Apartamento, Carvoeira,439.0,16.0,1.0,1.0,1.0,16.0,1,2421
Apartamento,Itacorubi,590.0,70.0,1.0,2.0,2.0,35.0,1,3900
Kitnet/Conjugado, Lagoa da Conceição,0.0,40.0,1.0,1.0,1.0,40.0,1,2450
Casa, Campeche,0.0,140.0,3.0,3.0,1.0,46.66666666666666,1,6727
Kitnet/Conjugado, Itacorubi,0.0,35.0,1.0,2.0,1.0,17.5,1,1350
Apartamento, Rio Tavares,0.0,35.0,1.0,1.0,1.0,35.0,1,1800
Apartamento, Carvoeira,439.0,16.0,1.0,1.0,1.0,16.0,1,2421
Apartamento, Coqueiros,650.0,74.0,1.0,1.0,1.0,74.0,1,2000
Apartamento, Carvoeira,655.0,24.0,1.0,1.0,1.0,24.0,1,2815
Casa,Jurerê,0.0,450.0,6.0,4.0,2.0,112.5,1,5000
Apartamento, Campeche,850.0,88.0,2.0,3.0,2.0,29.33333333333333,1,4400
Apartamento, Jardim Atlântico,1149.0,87.0,3.0,3.0,2.0,29.0,1,3900
Apartamento,Agronômica,0.0,50.0,1.0,1.0,1.0,50.0,1,4900
Casa, Cacupé,5000.0,1228.0,6.0,4.0,4.0,307.0,1,40000
Apartamento, Barra da Lagoa,150.0,40.0,1.0,1.0,1.0,40.0,1,1450
Apartamento, Balneario do Estreito,550.0,95.0,2.0,3.0,1.0,31.666666666666668,1,3000
Apartamento,Jardim Atlântico,560.0,66.0,2.0,2.0,1.0,33.0,1,4500
Apartamento, José Mendes,0.0,60.0,1.0,2.0,1.0,30.0,1,2300
Casa, Campeche,1900.0,300.0,3.0,3.0,4.0,100.0,1,20000
Casa,Daniela,0.0,300.0,4.0,5.0,3.0,60.0,1,45000
Apartamento, Carvoeira,439.0,16.0,1.0,1.0,1.0,16.0,1,2421
Apartamento, Trindade,450.0,97.0,1.0,2.0,1.0,48.5,1,2800
Apartamento,Centro,2030.0,201.0,5.0,4.0,2.0,50.25,1,6000
Apartamento, Centro,800.0,71.0,2.0,2.0,1.0,35.5,1,4100
Apartamento, Carvoeira,439.0,16.0,1.0,1.0,1.0,16.0,1,2421
Casa, Campeche,50.0,45.0,1.0,2.0,1.0,22.5,1,2700
Apartamento, Cachoeira do Bom Jesus,650.0,60.0,1.0,1.0,1.0,60.0,1,2200
Apartamento, Carvoeira,439.0,16.0,1.0,1.0,1.0,16.0,1,2421
Apartamento, Centro,850.0,68.0,2.0,2.0,1.0,34.0,1,3400
Apartamento, Córrego Grande,500.0,47.0,1.0,1.0,1.0,47.0,1,3550
Apartamento, Pantanal,120.0,21.0,1.0,1.0,1.0,21.0,1,1100
Apartamento, Trindade,840.0,86.0,2.0,2.0,2.0,43.0,1,3500
Apartamento, Trindade,550.0,66.0,1.0,2.0,1.0,33.0,1,2700
Casa, São João do Rio Vermelho,0.0,50.0,1.0,2.0,1.0,25.0,1,1800
Apartamento, Centro,523.0,52.0,1.0,1.0,1.0,52.0,1,3500
Apartamento, Centro,781.0,64.0,1.0,2.0,1.0,32.0,1,3000
Apartamento, Jardim Atlântico,450.0,59.0,1.0,3.0,1.0,19.666666666666668,1,1790
Apartamento, Campeche,0.0,45.0,1.0,1.0,1.0,45.0,1,2300
Apartamento,Centro,2090.0,174.0,2.0,4.0,2.0,43.5,1,7500
Apartamento, Campeche,872.0,100.0,3.0,2.0,1.0,50.0,1,8000
Apartamento, Jardim Atlântico,1200.0,122.0,3.0,3.0,2.0,40.66666666666666,1,3800
Apartamento, Campeche,1.0,45.0,1.0,1.0,2.0,45.0,1,3650
Apartamento,Centro,667.0,49.0,2.0,1.0,1.0,49.0,1,5500
Apartamento,Lagoa da Conceição,600.0,62.0,1.0,2.0,1.0,31.0,1,2700
Apartamento, Itacorubi,390.0,51.0,1.0,1.0,1.0,51.0,1,2100
Apartamento, Centro,2235.0,95.0,3.0,3.0,1.0,31.666666666666668,1,2800
Apartamento, Abraão,1146.0,96.0,2.0,3.0,1.0,32.0,1,4650
Casa, Santa Mônica,0.0,80.0,1.0,3.0,1.0,26.666666666666668,1,3600
Apartamento, Estreito,489.0,96.0,2.0,3.0,2.0,32.0,1,3700
Apartamento, Trindade,520.0,56.0,1.0,2.0,1.0,28.0,1,2450
Casa, Jurerê,0.0,500.0,6.0,4.0,6.0,125.0,1,40000
Apartamento, Canasvieiras,200.0,35.0,1.0,1.0,1.0,35.0,1,2000
Apartamento,Carvoeira,609.0,63.0,3.0,2.0,1.0,31.5,1,4000
Apartamento, Trindade,530.0,75.0,1.0,3.0,1.0,25.0,1,2500
Apartamento, Ingleses do Rio Vermelho,675.0,45.0,1.0,1.0,1.0,45.0,1,5975
Casa, Jardim Atlântico,0.0,68.0,1.0,3.0,1.0,22.666666666666668,1,2000
Kitnet/Conjugado, Trindade,0.0,33.0,1.0,1.0,1.0,33.0,1,1700
Apartamento, Abraão,1290.0,188.0,3.0,2.0,1.0,94.0,1,3600
Apartamento, Centro,440.0,43.0,1.0,1.0,1.0,43.0,1,1900
Apartamento, Centro,1250.0,78.0,2.0,2.0,1.0,39.0,1,3300
Apartamento, Carvoeira,500.0,40.0,1.0,1.0,1.0,40.0,1,2700
Apartamento, Centro,858.0,90.0,2.0,3.0,1.0,30.0,1,2650
Apartamento, Itacorubi,648.0,74.0,1.0,2.0,1.0,37.0,1,4000
Apartamento,Beira Mar,523.0,53.0,1.0,1.0,1.0,53.0,1,3500
Apartamento, Trindade,635.0,78.0,3.0,3.0,1.0,26.0,1,3200
Apartamento, Balneário,475.0,70.0,2.0,2.0,1.0,35.0,1,4900
Apartamento, Centro,685.0,80.0,2.0,3.0,1.0,26.666666666666668,1,3100
Casa,Jurerê,1727.0,170.0,4.0,3.0,1.0,56.66666666666666,1,15000
Apartamento, Campeche,433.0,68.0,1.0,2.0,1.0,34.0,1,3600
Casa, Campeche,650.0,320.0,5.0,4.0,3.0,80.0,1,16000
Apartamento,Centro,995.0,110.0,2.0,3.0,2.0,36.66666666666666,1,5650
Casa, Itaguaçu,0.0,360.0,4.0,5.0,2.0,72.0,1,20000
Casa, Ingleses do Rio Vermelho,0.0,252.0,2.0,3.0,3.0,84.0,1,12000
Apartamento, Campeche,888.0,87.0,2.0,2.0,2.0,43.5,1,5800
Apartamento,Centro,510.0,44.0,1.0,1.0,1.0,44.0,1,5500
Apartamento, Campeche,500.0,71.0,2.0,2.0,1.0,35.5,1,3900
Apartamento, Trindade,596.0,49.0,1.0,1.0,1.0,49.0,1,2200
Casa, Ribeirão da Ilha,0.0,104.0,1.0,2.0,1.0,52.0,1,4990
Apartamento, Itacorubi,980.0,101.0,2.0,3.0,2.0,33.666666666666664,1,6000
Apartamento, Estreito,1246.0,107.0,4.0,3.0,2.0,35.666666666666664,1,4500
Casa, Daniela,0.0,345.0,6.0,5.0,3.0,69.0,1,36000
Apartamento, Itacorubi,650.0,68.0,3.0,2.0,2.0,34.0,1,3850
Casa,Jurerê Internacional,0.0,400.0,7.0,5.0,3.0,80.0,1,25000
Apartamento, Balneário,744.0,69.0,2.0,2.0,2.0,34.5,1,4100
Casa, Cachoeira do Bom Jesus,350.0,226.0,3.0,3.0,2.0,75.33333333333333,1,6400
Apartamento, Centro,562.0,46.0,1.0,1.0,1.0,46.0,1,1900
Apartamento, Centro,1800.0,132.0,3.0,3.0,2.0,44.0,1,15026
Apartamento, Saco Grande,880.0,94.0,2.0,3.0,2.0,31.33333333333333,1,4800
Casa,Balneário,0.0,420.0,6.0,5.0,4.0,84.0,1,14000
Casa, Tapera da Base,0.0,120.0,2.0,2.0,1.0,60.0,1,2800
Apartamento, Campeche,1000.0,47.0,1.0,1.0,1.0,47.0,1,4000
Casa, Lagoa da Conceição,0.0,250.0,4.0,3.0,1.0,83.33333333333333,1,18000
Casa, São João do Rio Vermelho,0.0,100.0,1.0,2.0,1.0,50.0,1,3880
Apartamento, Itacorubi,504.0,40.0,1.0,1.0,1.0,40.0,1,1700
Casa, Morro das Pedras,620.0,240.0,5.0,3.0,2.0,80.0,1,14000
Apartamento, Córrego Grande,470.0,67.0,2.0,2.0,1.0,33.5,1,4500
Apartamento, Trindade,150.0,25.0,1.0,1.0,1.0,25.0,1,1850
Casa, Cacupé,490.0,250.0,3.0,4.0,6.0,62.5,1,12000
Apartamento, Itacorubi,950.0,98.0,2.0,3.0,2.0,32.666666666666664,1,6000
Apartamento, Ribeirão da Ilha,500.0,82.0,2.0,2.0,1.0,41.0,1,2700
Apartamento, Campeche,1576.0,95.0,3.0,2.0,1.0,47.5,1,7000
Apartamento, Itacorubi,0.0,75.0,2.0,2.0,1.0,37.5,1,5050
